gene,composite_rank,decile,stratum,batch_no
TAF3,20123.5,8,8,3
ZBTB25,20220.0,8,8,3
SHC2,18840.5,8,8,3
G6PC,19347.5,8,8,3
TNFRSF13B,19308.5,8,8,3
FLVCR1,20108.5,8,8,3
CEP95,19953.0,8,8,3
NAPEPLD,20013.5,8,8,3
TSC22D3,19103.5,8,8,3
R3HDM1,20183.0,8,8,3
TRAF3IP3,18915.5,8,8,3
KYNU,20073.5,8,8,3
RHOT1,19183.0,8,8,3
TAS1R3,19356.5,8,8,3
TRAF7,20146.5,8,8,3
OR10G4,18902.0,8,8,3
IL6,20064.5,8,8,3
FAM221B,18855.5,8,8,3
STRC,19447.5,8,8,3
C12orf77,19539.0,8,8,3
EPB41L3,19422.5,8,8,3
RGL1,20155.5,8,8,3
SLC5A6,19599.5,8,8,3
ZNF133,19638.0,8,8,3
MYSM1,19599.5,8,8,3
R3HCC1L,19741.0,8,8,3
ZNF587,19835.5,8,8,3
RBFA,19092.5,8,8,3
ADAMTS14,18937.5,8,8,3
RBM47,20229.5,8,8,3
SYCN,19306.0,8,8,3
PTCD1,20173.0,8,8,3
TSHR,19682.0,8,8,3
AREL1,19630.5,8,8,4
MMP10,19297.5,8,8,4
MYO1A,20118.5,8,8,4
RBMS1,18866.5,8,8,4
MT3,19474.5,8,8,4
STATH,19499.5,8,8,4
SLC27A5,19080.0,8,8,4
SIGLEC5,19401.5,8,8,4
JMJD7,19379.0,8,8,4
RARRES3,19026.5,8,8,4
ZNF175,19219.5,8,8,4
SVOP,19950.5,8,8,4
THBS2,19588.5,8,8,4
NFKBIB,20018.5,8,8,4
GPR18,19414.5,8,8,4
ZNF850,18776.5,8,8,4
SHROOM1,19692.0,8,8,4
HS3ST3B1,19457.5,8,8,4
ASCL3,19701.0,8,8,4
ARFGEF3,19676.5,8,8,4
PIKFYVE,19118.0,8,8,4
FAM84A,19132.5,8,8,4
MTRNR2L6,20139.0,8,8,4
NPIPA2,19142.0,8,8,4
PRSS50,19769.0,8,8,4
MYL7,19053.5,8,8,4
C19orf71,19100.5,8,8,4
TBCC,18879.5,8,8,4
C21orf33,19472.5,8,8,4
RAB42,20121.0,8,8,4
TEX13B,19466.5,8,8,4
ABCG8,19306.5,8,8,4
C5orf34,20104.0,8,8,4
CBWD5,19545.5,8,8,4
JOSD2,19171.0,8,8,4
WSCD2,19984.5,8,8,4
B3GALT6,19485.5,8,8,4
TLK1,19812.0,8,8,4
ZNF563,19318.5,8,8,4
GPS1,19921.0,8,8,4
N6AMT2,19332.5,8,8,4
CYP2A6,18908.0,8,8,4
ESR1,18809.0,8,8,4
PPL,19761.5,8,8,4
POTEB,19610.0,8,8,4
SLC24A1,18909.5,8,8,4
SPATA13,18970.0,8,8,4
RILP,20181.5,8,8,4
IL12A,20108.0,8,8,4
DCPS,19168.5,8,8,4
HINT2,20114.5,8,8,4
WASL,20119.0,8,8,4
PNO1,19456.5,8,8,4
OR6C70,20072.5,8,8,4
ST6GALNAC2,19911.0,8,8,4
SUMO3,19222.5,8,8,4
ZIC2,19179.5,8,8,4
EIF4H,19557.5,8,8,4
SH3RF1,20045.0,8,8,4
P2RX1,19223.0,8,8,4
UCP2,19362.5,8,8,5
ZNF214,19829.5,8,8,5
KDM4E,19892.5,8,8,5
SLU7,19626.0,8,8,5
DMXL1,20182.0,8,8,5
PTPN9,18868.0,8,8,5
CBLL1,19672.0,8,8,5
SLC43A3,19726.5,8,8,5
OSBPL11,18771.5,8,8,5
PTH1R,19689.5,8,8,5
FAM109A,19068.5,8,8,5
OR4D11,19065.5,8,8,5
SRP54,19056.0,8,8,5
CXCR2,19469.5,8,8,5
TRHR,19258.5,8,8,5
HAUS6,19461.5,8,8,5
SIRT7,18855.5,8,8,5
ATP5G1,19702.5,8,8,5
COL17A1,19661.0,8,8,5
MAATS1,18816.5,8,8,5
RALGAPA2,19018.5,8,8,5
RBM18,19307.5,8,8,5
DNAJB7,19183.5,8,8,5
SPINT2,18970.5,8,8,5
ANKRD33,20242.0,8,8,5
SMYD2,19459.0,8,8,5
ZNF576,19541.5,8,8,5
SLC18A2,19751.5,8,8,5
SURF6,19746.0,8,8,5
ATOH8,18883.5,8,8,5
TUBA8,19383.5,8,8,5
MLLT11,19094.5,8,8,5
LDLRAP1,19262.5,8,8,5
FCN1,18878.5,8,8,5
HMCN2,20095.5,8,8,5
ZNF354C,19216.5,8,8,5
CCDC47,20099.0,8,8,5
ENOSF1,20178.5,8,8,5
NEK4,20188.5,8,8,5
LNX1,19743.5,8,8,5
CERS5,20000.5,8,8,5
KRR1,19751.5,8,8,5
PI4K2A,19644.5,8,8,5
RFPL2,19086.5,8,8,5
MS4A4A,19930.5,8,8,5
CTAGE4,19495.5,8,8,5
STAMBP,20083.5,8,8,5
N4BP2L2,20243.5,8,8,5
CMSS1,19417.5,8,8,5
KPNA1,19875.0,8,8,5
TMEM120A,19690.5,8,8,5
GABARAPL1,19162.5,8,8,5
SNRPA1,18862.5,8,8,5
DNM3,19414.5,8,8,5
RAB43,19891.5,8,8,5
RCC2,19550.5,8,8,5
PPP2CA,19006.5,8,8,5
SST,19461.0,8,8,5
OR2C1,19262.5,8,8,5
TRAPPC3L,19320.5,8,8,5
ZNF35,19505.5,8,8,6
NLRP13,19215.5,8,8,6
MTERF4,19205.5,8,8,6
NMUR2,19285.0,8,8,6
GPX2,19928.5,8,8,6
PABPC5,18750.5,8,8,6
MNS1,19268.5,8,8,6
TPTE2,18920.5,8,8,6
TMEM262,19705.0,8,8,6
CRYBA4,19480.5,8,8,6
HIST2H3C,18999.5,8,8,6
LACC1,19772.5,8,8,6
LY6G6D,18977.0,8,8,6
KCNAB1,19725.5,8,8,6
KRTAP7-1,19107.5,8,8,6
ELOVL1,19705.5,8,8,6
TCIRG1,20243.0,8,8,6
OSBPL2,19393.5,8,8,6
MAST2,19697.5,8,8,6
CLCA4,19564.5,8,8,6
H2AFV,19064.0,8,8,6
NUDCD3,19568.0,8,8,6
RTKN,19197.0,8,8,6
HEY1,20051.0,8,8,6
SLC25A37,19363.5,8,8,6
FGF17,18901.5,8,8,6
TMEM100,20107.5,8,8,6
MAT2A,18958.5,8,8,6
POLA2,19059.5,8,8,6
ISCA1,19344.5,8,8,6
PRSS48,18858.5,8,8,6
PIGG,20239.5,8,8,6
DECR1,19279.0,8,8,6
PIAS3,18850.5,8,8,6
RAI1,19693.5,8,8,6
DZIP1,18941.5,8,8,6
PRORY,19849.5,8,8,6
C14orf39,19269.5,8,8,6
SAMD8,19272.0,8,8,6
IGFL3,19259.5,8,8,6
PCDHGA8,19644.0,8,8,6
DIAPH1,18851.5,8,8,6
PLIN5,19737.0,8,8,6
KRTAP9-6,19729.0,8,8,6
TSHZ3,19421.5,8,8,6
AVP,20222.5,8,8,6
TIAM1,19625.5,8,8,6
ITGAV,19773.5,8,8,6
OVOL2,20042.5,8,8,6
2023-09-02 00:00:00,19590.5,8,8,6
REC114,19466.0,8,8,6
RUNX1T1,18901.0,8,8,6
GBP2,19040.5,8,8,6
MRPL19,19171.5,8,8,6
LMBR1L,19666.5,8,8,6
CATSPERD,19013.5,8,8,6
SLITRK5,19909.0,8,8,6
CLEC9A,19539.5,8,8,6
HSPB2,19188.0,8,8,6
RARS,19112.0,8,8,6
ADGB,20143.5,8,8,7
ZNF507,19309.0,8,8,7
LTB4R,19925.5,8,8,7
RMND5B,19628.5,8,8,7
PLCE1,19988.5,8,8,7
C3orf67,18829.5,8,8,7
TUT1,19586.5,8,8,7
PHF20L1,19297.5,8,8,7
HR,19277.5,8,8,7
CDCA7,19882.5,8,8,7
HNRNPK,19459.0,8,8,7
AICDA,19335.5,8,8,7
DMP1,18947.0,8,8,7
CNR1,19021.5,8,8,7
DAPL1,19706.0,8,8,7
FANCE,18740.0,8,8,7
RAD21L1,19690.5,8,8,7
ANKRD26,19448.0,8,8,7
FST,19104.5,8,8,7
NEK5,19503.5,8,8,7
USP54,18759.5,8,8,7
PCDHGA3,19680.5,8,8,7
RSF1,19020.5,8,8,7
KIAA1551,19445.5,8,8,7
RBP7,19004.5,8,8,7
IRX1,19992.5,8,8,7
NOP9,19583.5,8,8,7
CTTNBP2NL,19295.0,8,8,7
SP9,19373.5,8,8,7
RGP1,19778.5,8,8,7
NADK2,19972.5,8,8,7
PLCL1,20212.5,8,8,7
CELA2B,19338.5,8,8,7
PPP3CC,19442.0,8,8,7
KAZALD1,19915.5,8,8,7
TRIO,19408.5,8,8,7
ARHGAP9,18965.5,8,8,7
RNF8,18843.5,8,8,7
CDR2L,19384.5,8,8,7
MDM1,18771.5,8,8,7
EFNA5,19535.5,8,8,7
FXYD6-FXYD2,19375.5,8,8,7
IFITM3,19469.0,8,8,7
NOP14,19042.5,8,8,7
NXPE4,19112.5,8,8,7
MDFIC,19176.5,8,8,7
PTCHD1,19665.5,8,8,7
RUNDC1,19389.5,8,8,7
STEAP2,20198.0,8,8,7
SNX2,20241.5,8,8,7
NTS,19295.0,8,8,7
CNKSR2,18990.0,8,8,7
PPP1R14C,20203.0,8,8,7
HPCAL1,19744.0,8,8,7
PPP6R2,20100.0,8,8,7
PEX10,19325.0,8,8,7
FCER2,18862.5,8,8,7
SLC29A2,19260.5,8,8,7
ERP44,19854.0,8,8,7
PRDM14,19522.5,8,8,7
MAPK7,19379.5,8,8,8
URGCP-MRPS24,19808.5,8,8,8
RAET1L,19400.5,8,8,8
TPGS2,19155.0,8,8,8
NR1H4,19800.5,8,8,8
CDHR1,19486.5,8,8,8
OR4N5,19770.0,8,8,8
ACTR3,19454.5,8,8,8
ART4,19668.5,8,8,8
OR4L1,19726.5,8,8,8
ATP5J2-PTCD1,19984.5,8,8,8
UPF2,19256.5,8,8,8
KCNU1,20236.0,8,8,8
DMBT1,19111.5,8,8,8
HIST2H2BF,19426.0,8,8,8
ATG9A,19347.5,8,8,8
TCEA1,19080.5,8,8,8
TCEB1,19430.5,8,8,8
CLTB,18946.5,8,8,8
HIST1H2BC,19412.5,8,8,8
SLC30A8,20131.0,8,8,8
GFRAL,20056.5,8,8,8
SLAMF7,18814.5,8,8,8
PDE1C,19699.5,8,8,8
HACD2,19950.5,8,8,8
GRM3,19421.5,8,8,8
KCNK3,20004.5,8,8,8
AVPR2,18791.5,8,8,8
CTAG1B,19080.5,8,8,8
CD80,19419.5,8,8,8
DCHS1,19676.0,8,8,8
PABPC1L2A,18996.5,8,8,8
METTL22,18842.5,8,8,8
GRIN2D,20002.5,8,8,8
SPATA31A6,18894.5,8,8,8
TSGA10IP,19243.5,8,8,8
HHATL,19866.0,8,8,8
FLG,19533.5,8,8,8
TRIM9,19841.5,8,8,8
OSR1,20113.5,8,8,8
TMEM184B,20007.5,8,8,8
C3orf84,20010.5,8,8,8
KIAA2013,18938.5,8,8,8
ALOX5,19559.5,8,8,8
MKRN2OS,19053.5,8,8,8
MROH2B,19291.0,8,8,8
RNF182,19652.0,8,8,8
KLHL33,19252.5,8,8,8
GPR32,20157.0,8,8,8
ITCH,19041.0,8,8,8
ZNF552,19874.5,8,8,8
NYX,19619.5,8,8,8
ID2,20083.0,8,8,8
SLC7A3,19539.5,8,8,8
RBMS2,18992.5,8,8,8
PCDH19,19030.0,8,8,8
ARMCX1,19216.0,8,8,8
MBD3,19399.5,8,8,8
NFE2L2,18837.5,8,8,8
MASP1,18777.5,8,8,8
CEACAM16,19718.0,8,8,9
CCDC167,18943.5,8,8,9
OR2G2,18827.5,8,8,9
TBC1D15,20228.5,8,8,9
MROH2A,19036.5,8,8,9
USP26,19356.5,8,8,9
KDSR,19609.5,8,8,9
KRTAP8-1,19323.5,8,8,9
NUP93,19522.5,8,8,9
HPCAL4,20135.0,8,8,9
DHRS4L1,20108.5,8,8,9
RXRA,18799.5,8,8,9
ASTL,19504.0,8,8,9
NR2C2,19647.5,8,8,9
OR9G1,18928.5,8,8,9
ACTL7B,20070.0,8,8,9
C12orf56,20232.5,8,8,9
OR5H6,19495.0,8,8,9
POLR2A,19221.5,8,8,9
ACTRT2,19207.5,8,8,9
VMA21,19748.5,8,8,9
ALPP,20107.0,8,8,9
EIF4E3,20243.5,8,8,9
GIF,19756.5,8,8,9
USH2A,18797.5,8,8,9
ADGRG6,18976.5,8,8,9
CFAP58,20080.5,8,8,9
BMPR2,19908.5,8,8,9
TMEM147,18805.5,8,8,9
RIF1,19760.0,8,8,9
PRR12,19415.5,8,8,9
UBE3B,20180.0,8,8,9
PTPRK,19435.5,8,8,9
DUSP3,18874.0,8,8,9
CA8,18829.0,8,8,9
NPB,19327.5,8,8,9
UTP20,19038.5,8,8,9
BNIP1,19666.0,8,8,9
SMC1A,19458.0,8,8,9
CECR5,19257.5,8,8,9
ADCY8,18995.0,8,8,9
CUTA,19608.5,8,8,9
ART5,18889.5,8,8,9
OR5AK2,20111.0,8,8,9
TROVE2,19855.5,8,8,9
ADGRA3,20211.5,8,8,9
TRIM51,19727.5,8,8,9
DLEU7,18885.5,8,8,9
RASGRP4,18823.5,8,8,9
EIF2B1,18862.5,8,8,9
EYA3,19762.5,8,8,9
PNRC2,19355.5,8,8,9
GPAA1,19979.0,8,8,9
TBC1D5,19140.5,8,8,9
IFI16,18744.0,8,8,9
PPAPDC2,19961.5,8,8,9
CALR,19017.0,8,8,9
SOGA3,18809.5,8,8,9
PCSK5,19119.0,8,8,9
DNAJC11,19882.5,8,8,9
KRT12,19519.5,8,8,10
MAGEA9,18918.5,8,8,10
EDAR,18989.5,8,8,10
RTTN,19543.5,8,8,10
UNC5A,18961.5,8,8,10
HADHA,19318.5,8,8,10
ZC3H12C,19383.5,8,8,10
MXD4,18758.0,8,8,10
ELOVL7,19067.5,8,8,10
CFHR3,19855.0,8,8,10
STAMBPL1,18997.0,8,8,10
NR3C2,20121.5,8,8,10
VHL,18800.5,8,8,10
ABCC4,19121.5,8,8,10
FGR,19382.5,8,8,10
NR5A1,19741.5,8,8,10
PQBP1,19148.0,8,8,10
NAA25,19568.0,8,8,10
TSSK4,19469.5,8,8,10
HSPA6,19986.5,8,8,10
NDUFB5,19011.5,8,8,10
SGK3,19076.0,8,8,10
STK26,20072.5,8,8,10
ABI2,19459.5,8,8,10
NECAB3,19050.5,8,8,10
EDARADD,19191.0,8,8,10
MBLAC1,19536.5,8,8,10
ATP1A2,19943.5,8,8,10
NUCB2,20051.5,8,8,10
SURF2,19509.5,8,8,10
CHD2,19409.5,8,8,10
TAS1R1,18857.5,8,8,10
SSR3,19770.5,8,8,10
NOMO2,19431.5,8,8,10
RP1,19821.5,8,8,10
STOML2,20196.5,8,8,10
KIFC3,19821.5,8,8,10
CER1,20145.5,8,8,10
ZNF287,19027.5,8,8,10
FABP4,18741.5,8,8,10
TEF,19396.5,8,8,10
TRPM8,20123.5,8,8,10
OR2A4,20171.0,8,8,10
TMEM176B,20145.5,8,8,10
CCL26,19873.0,8,8,10
SERPINB1,19262.0,8,8,10
UGT1A1,18861.5,8,8,10
CHRM2,19550.5,8,8,10
SPOCK2,20146.0,8,8,10
TSPYL1,19780.0,8,8,10
DPH2,18932.0,8,8,10
SSC4D,19975.5,8,8,10
L1CAM,18792.5,8,8,10
OPHN1,19388.5,8,8,10
ZNF664-FAM101A,19536.5,8,8,10
VWA3A,19411.5,8,8,10
JPH2,19955.5,8,8,10
SMURF1,20093.5,8,8,10
TTBK1,19900.0,8,8,10
PTPRS,19102.5,8,8,10
KIF1C,21064.5,9,9,1
DCDC2C,21620.5,9,9,1
SEPHS2,20320.0,9,9,1
ARHGEF5,21060.0,9,9,1
GCSH,20845.0,9,9,1
GLRX5,21406.5,9,9,1
MBD3L2,20551.5,9,9,1
LPO,21349.0,9,9,1
GSR,21678.5,9,9,1
NFS1,21098.5,9,9,1
C5orf30,21136.0,9,9,1
ARHGEF6,20888.5,9,9,1
LGALS13,21062.5,9,9,1
SUPT4H1,21102.0,9,9,1
TIRAP,20463.5,9,9,1
UBE2S,20918.0,9,9,1
MBD5,20699.5,9,9,1
HSPBP1,20574.0,9,9,1
CPM,21102.0,9,9,1
PABPC1L2B,21014.0,9,9,1
SLC4A1AP,21555.5,9,9,1
EPHA8,20572.5,9,9,1
SLC34A1,21387.5,9,9,1
PGBD4,21184.0,9,9,1
MRPL37,20367.0,9,9,1
CCDC93,20289.5,9,9,1
DGAT2,20396.5,9,9,1
RERGL,21119.5,9,9,1
NAE1,21115.0,9,9,1
ANKRD52,20621.5,9,9,1
RPS25,20791.0,9,9,1
ELF4,21560.5,9,9,1
IFRD2,20979.5,9,9,1
EPHX4,21273.0,9,9,1
C16orf62,21118.5,9,9,1
PLCXD1,21645.5,9,9,1
RRP15,20595.0,9,9,1
PIK3C3,20745.0,9,9,1
BAZ2B,20546.5,9,9,1
CCDC151,20401.5,9,9,1
TMEM102,20716.0,9,9,1
OR6N2,21401.5,9,9,1
ZASP,20860.5,9,9,1
AK5,21567.0,9,9,1
ABCC6,20269.5,9,9,1
POLH,20706.5,9,9,1
TES,20543.5,9,9,1
RBM8A,20824.0,9,9,1
FAM156A,21325.5,9,9,1
CDC42SE2,20664.0,9,9,1
NOLC1,20533.5,9,9,1
ELFN1,20270.5,9,9,1
CSRP3,21509.5,9,9,1
BLVRA,21676.5,9,9,1
LRRC4B,21042.0,9,9,1
ABHD8,21601.5,9,9,1
GALC,20283.5,9,9,1
OR2D2,20631.5,9,9,1
HRK,21258.5,9,9,1
ARSI,20698.0,9,9,1
FAM227A,21390.5,9,9,2
CHAD,21556.5,9,9,2
HIST1H3B,21310.5,9,9,2
RAB18,20946.5,9,9,2
TNXB,20642.0,9,9,2
MT1HL1,20445.5,9,9,2
SPPL2C,20296.5,9,9,2
ANGPT2,20531.5,9,9,2
RAD18,21145.5,9,9,2
OR2W5,20598.5,9,9,2
INSR,21188.5,9,9,2
ZNF654,20960.5,9,9,2
GFPT2,21553.5,9,9,2
TP53TG5,21325.5,9,9,2
ZFYVE26,20601.5,9,9,2
ANKRD13A,20596.5,9,9,2
GAPDH,21601.0,9,9,2
TSKU,20871.0,9,9,2
OR3A3,21011.0,9,9,2
CAMK4,20852.5,9,9,2
BEND2,20633.5,9,9,2
LOC100287036,21306.5,9,9,2
ZRANB2,20758.0,9,9,2
CCDC102A,21657.5,9,9,2
ATF5,21602.5,9,9,2
MAPK6,21088.5,9,9,2
TMEM108,20573.5,9,9,2
ARMC8,21460.5,9,9,2
ZNF79,21015.5,9,9,2
TRAP1,20798.5,9,9,2
CHST8,20595.5,9,9,2
OR2L8,20496.5,9,9,2
CYP4X1,20821.0,9,9,2
VSTM4,20721.0,9,9,2
ADCK2,21668.5,9,9,2
MAP3K3,20479.0,9,9,2
TMCO2,21646.5,9,9,2
C7orf57,21669.5,9,9,2
TXNDC11,20892.0,9,9,2
MOBP,20934.5,9,9,2
C9orf135,20675.5,9,9,2
AVPR1B,20797.0,9,9,2
ARMC3,20304.0,9,9,2
YKT6,21628.5,9,9,2
KLHL20,20256.5,9,9,2
ZNF154,20302.0,9,9,2
DPPA2,20704.5,9,9,2
KLF11,20513.5,9,9,2
CCDC124,20439.5,9,9,2
SNAPC2,20804.0,9,9,2
FAM71F1,21654.5,9,9,2
FAM175B,20296.5,9,9,2
DDX24,20817.0,9,9,2
USH1C,21488.5,9,9,2
UBA1,20691.5,9,9,2
LMNTD2,21334.0,9,9,2
PTPRF,20281.0,9,9,2
NUP133,20294.5,9,9,2
OTOF,21637.5,9,9,2
C7orf73,21092.0,9,9,2
MEX3C,21234.5,9,9,3
SCARA3,20803.5,9,9,3
TAS2R41,21589.5,9,9,3
TMEM40,20365.5,9,9,3
2023-03-04 00:00:00,21061.5,9,9,3
OAS1,21059.5,9,9,3
SCN4A,21564.0,9,9,3
ROCK2,20465.0,9,9,3
SPATA24,21668.5,9,9,3
MTAP,20803.5,9,9,3
KIF26A,21294.5,9,9,3
UTY,21563.5,9,9,3
GAR1,21047.0,9,9,3
GIPC1,20473.5,9,9,3
NOL8,20943.5,9,9,3
SPARC,21000.5,9,9,3
NEIL2,20640.5,9,9,3
CORO1B,21353.5,9,9,3
NME7,21662.5,9,9,3
FASTKD2,21452.5,9,9,3
CDH6,20409.0,9,9,3
RBBP5,20434.5,9,9,3
FOXO1,21640.0,9,9,3
PSMC5,21598.5,9,9,3
ARMC5,20382.0,9,9,3
COL27A1,21229.5,9,9,3
IMPDH2,20575.5,9,9,3
METTL15,20553.5,9,9,3
ZMYND10,20867.5,9,9,3
SLC46A2,21254.5,9,9,3
OR5K3,20484.5,9,9,3
BSPRY,21342.5,9,9,3
KLHL36,20314.5,9,9,3
GSTCD,20786.5,9,9,3
GRK7,21319.5,9,9,3
ACTN2,21168.5,9,9,3
NFATC4,20314.5,9,9,3
RAB40B,20263.5,9,9,3
UNC93A,20725.5,9,9,3
LPAR5,20996.0,9,9,3
TYW1B,20555.5,9,9,3
GCN1L1,20745.0,9,9,3
NUDT10,21396.5,9,9,3
PCDHB11,20427.5,9,9,3
MGAT4C,21587.5,9,9,3
FUCA1,20911.5,9,9,3
MCTS1,20977.0,9,9,3
TTBK2,21594.0,9,9,3
ZNF844,21371.0,9,9,3
SRCAP,20319.5,9,9,3
SF3B3,21598.5,9,9,3
IER3IP1,20774.5,9,9,3
FTSJ3,20379.0,9,9,3
ZNF596,20626.5,9,9,3
HEBP1,20613.0,9,9,3
LEFTY2,21636.5,9,9,3
CPNE6,21549.0,9,9,3
PSMD6,20259.5,9,9,3
DCTN1,21607.0,9,9,3
TMEM145,20564.5,9,9,3
FKBP15,21465.0,9,9,4
REG3A,21242.0,9,9,4
ORAOV1,21424.5,9,9,4
FAM110D,21325.5,9,9,4
CTNNAL1,21400.5,9,9,4
FGF14,20835.0,9,9,4
ATP5L,21632.5,9,9,4
VTN,20494.5,9,9,4
TAGLN,21064.0,9,9,4
NIPBL,21440.5,9,9,4
NRBF2,21155.5,9,9,4
VWA5B1,20300.0,9,9,4
CDC42BPA,20646.5,9,9,4
DTX1,21503.0,9,9,4
MGRN1,20658.0,9,9,4
CLDND1,20486.5,9,9,4
LIPG,20689.5,9,9,4
COL16A1,20652.5,9,9,4
ECM2,20317.5,9,9,4
TRHDE,20948.0,9,9,4
KCNA3,20750.5,9,9,4
LCE3C,21412.5,9,9,4
NBEAL2,20884.5,9,9,4
PDHA1,21052.0,9,9,4
KLHDC1,21106.5,9,9,4
BFSP2,21124.5,9,9,4
CCDC25,21220.5,9,9,4
OPCML,20853.0,9,9,4
UPF1,20388.5,9,9,4
CTNND2,21517.5,9,9,4
PDIA6,20270.0,9,9,4
USP11,20355.5,9,9,4
BCAP29,21593.0,9,9,4
C10orf142,21583.5,9,9,4
CYP26B1,21322.5,9,9,4
FBXL2,21274.5,9,9,4
BET1,21615.0,9,9,4
MAP2K6,20494.5,9,9,4
ARID3A,20881.0,9,9,4
WIPF1,21149.5,9,9,4
RWDD2B,20632.0,9,9,4
NEU2,20351.5,9,9,4
PLA2G15,21497.0,9,9,4
MTHFD1L,21440.0,9,9,4
PNMAL2,21072.5,9,9,4
TTLL5,20757.5,9,9,4
KRT40,21537.0,9,9,4
SNTB1,20847.0,9,9,4
ZFP30,21174.5,9,9,4
JMJD8,20666.5,9,9,4
SNX22,20411.5,9,9,4
LRRK1,21300.0,9,9,4
FNDC7,21268.5,9,9,4
RASAL3,20971.5,9,9,4
LCTL,20553.5,9,9,4
NRDE2,21509.5,9,9,4
DOLK,21069.0,9,9,4
AGAP5,20483.5,9,9,4
TCTN1,20443.5,9,9,4
USP17L11,21646.0,9,9,4
LIPC,20933.5,9,9,5
PLEKHA2,20368.0,9,9,5
PLXDC2,21308.0,9,9,5
PLEKHA8,20466.5,9,9,5
TBC1D31,21374.0,9,9,5
LOC100134391,21510.5,9,9,5
PPP1CB,21458.5,9,9,5
PEX5L,21602.5,9,9,5
C10orf90,21003.5,9,9,5
SLC45A4,20891.0,9,9,5
PM20D1,21087.5,9,9,5
FAM98C,20295.5,9,9,5
DNAH9,20945.5,9,9,5
KLHL15,20974.0,9,9,5
PRND,21210.5,9,9,5
IFNA1,21143.5,9,9,5
ALG1L,20618.0,9,9,5
SCGB2B2,21310.5,9,9,5
TOPAZ1,21020.5,9,9,5
KANSL3,20649.0,9,9,5
PSG8,20932.5,9,9,5
AMELY,21402.0,9,9,5
ANTXR2,20918.0,9,9,5
C3orf79,21204.0,9,9,5
TEX33,21384.5,9,9,5
CAMK1,20402.5,9,9,5
CCDC186,20950.5,9,9,5
COL4A2,21614.5,9,9,5
UPP1,21312.5,9,9,5
DNAJC28,20278.0,9,9,5
FOSL1,20770.0,9,9,5
PCDHB16,20901.5,9,9,5
FBLIM1,21054.5,9,9,5
KIRREL2,21521.0,9,9,5
FAM107A,21145.5,9,9,5
C22orf23,20310.5,9,9,5
C9orf173,21006.0,9,9,5
RIC8A,20508.5,9,9,5
KIAA1211,21631.0,9,9,5
LOC158434,20389.5,9,9,5
MIB1,21332.0,9,9,5
TLDC2,20607.5,9,9,5
LKAAEAR1,20680.0,9,9,5
2023-03-01 00:00:00,21026.0,9,9,5
BBC3,21362.5,9,9,5
ID3,20350.5,9,9,5
APOBR,20248.5,9,9,5
POGLUT1,20619.0,9,9,5
MZT1,20954.5,9,9,5
CASD1,21044.0,9,9,5
TNK1,21329.5,9,9,5
OR2T12,20350.0,9,9,5
DMRTC2,21189.0,9,9,5
SLC35G4,21403.0,9,9,5
RNF34,20905.5,9,9,5
FAM189A2,20644.0,9,9,5
TRIM48,21353.5,9,9,5
TIMM44,20333.0,9,9,5
SIAE,21574.0,9,9,5
IRAK1BP1,20689.5,9,9,5
CAB39L,21182.5,9,9,6
MYBPH,20484.5,9,9,6
EMP3,20699.5,9,9,6
CMTM2,21176.5,9,9,6
OPTN,21389.0,9,9,6
FLYWCH1,21079.5,9,9,6
SETDB1,21244.5,9,9,6
SLC16A8,20285.0,9,9,6
FAM170B,21318.0,9,9,6
URB2,21298.5,9,9,6
ADRA2A,20299.5,9,9,6
MPV17,20510.5,9,9,6
CLK3,20839.5,9,9,6
STK38L,20897.5,9,9,6
H1FOO,21450.5,9,9,6
GYG2,21248.5,9,9,6
LAMC1,20517.5,9,9,6
RFC2,20950.5,9,9,6
DLGAP1,21032.5,9,9,6
METTL17,20814.5,9,9,6
NME1-NME2,21353.5,9,9,6
OSBPL10,20486.5,9,9,6
C1orf204,20483.5,9,9,6
NARFL,20307.5,9,9,6
SEPSECS,20687.5,9,9,6
CHST4,21378.5,9,9,6
COX7A2L,21434.5,9,9,6
RXRG,21256.5,9,9,6
PAIP2B,20523.5,9,9,6
MGST2,20794.5,9,9,6
IRF6,20997.5,9,9,6
CCDC144NL,20364.0,9,9,6
MALSU1,21522.5,9,9,6
APIP,21583.5,9,9,6
ACVR1,21330.5,9,9,6
NUFIP1,21606.0,9,9,6
PURG,20565.5,9,9,6
NIFK,20505.5,9,9,6
GTF3C5,20592.5,9,9,6
DHRSX,20344.0,9,9,6
DSN1,20625.5,9,9,6
LBR,20794.5,9,9,6
TRMT61B,21318.5,9,9,6
FANCA,20885.5,9,9,6
PPP2R1B,21636.5,9,9,6
FAH,21279.0,9,9,6
ZNF383,20471.5,9,9,6
MMP2,21196.5,9,9,6
MYADML2,21203.5,9,9,6
FSCN3,20822.5,9,9,6
PDGFD,20566.5,9,9,6
STX12,20983.0,9,9,6
KRT76,21305.5,9,9,6
FMO4,20472.5,9,9,6
ZNF780B,21590.0,9,9,6
MRPL32,21243.0,9,9,6
ZDHHC4,20456.0,9,9,6
CGB,21340.5,9,9,6
TMEM45B,21263.0,9,9,6
ZNF586,21398.5,9,9,6
SLC7A2,20632.5,9,9,7
BPIFB2,21178.5,9,9,7
LRRC63,21527.5,9,9,7
TMOD2,20814.5,9,9,7
ERO1LB,20449.5,9,9,7
MYH13,20974.5,9,9,7
ZDHHC16,20517.5,9,9,7
